dataset_id,isolate_id,accession,assembly_path,contigs,assembly_size_bp,n50_bp,longest_contig_bp,gc_percent,ambiguous_bases,size_gate,contig_gate,completeness_percent,contamination_percent,species_confirmation,basic_qc_status
HPGP_GLOBAL,SWT-010,GCA_034868825.1,data/assemblies/HPGP_GLOBAL/SWT-010.fna,1,1650513,1650513,1650513,38.80945,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-011,GCA_034868145.1,data/assemblies/HPGP_GLOBAL/SWT-011.fna,1,1648229,1648229,1648229,38.91413,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-012,GCA_034867325.1,data/assemblies/HPGP_GLOBAL/SWT-012.fna,1,1605427,1605427,1605427,39.07048,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-013,GCA_034866505.1,data/assemblies/HPGP_GLOBAL/SWT-013.fna,1,1567886,1567886,1567886,39.10603,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-014,GCA_034866485.1,data/assemblies/HPGP_GLOBAL/SWT-014.fna,1,1636257,1636257,1636257,38.9308,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-015,GCA_034866465.1,data/assemblies/HPGP_GLOBAL/SWT-015.fna,1,1612015,1612015,1612015,39.04467,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-017,GCA_034866445.1,data/assemblies/HPGP_GLOBAL/SWT-017.fna,1,1600599,1600599,1600599,39.03139,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-001,GCA_034856355.1,data/assemblies/HPGP_GLOBAL/TUR-001.fna,1,1657499,1657499,1657499,38.91628,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-002,GCA_034939585.1,data/assemblies/HPGP_GLOBAL/TUR-002.fna,1,1583197,1583197,1583197,39.05414,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-003,GCA_034939565.1,data/assemblies/HPGP_GLOBAL/TUR-003.fna,1,1565271,1565271,1565271,39.12307,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-005,GCA_034939525.1,data/assemblies/HPGP_GLOBAL/TUR-005.fna,1,1584135,1584135,1584135,39.05456,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-008,GCA_034939465.1,data/assemblies/HPGP_GLOBAL/TUR-008.fna,1,1671771,1671771,1671771,38.83708,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-010,GCA_034939425.1,data/assemblies/HPGP_GLOBAL/TUR-010.fna,1,1617936,1617936,1617936,38.93473,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-011,GCA_034939405.1,data/assemblies/HPGP_GLOBAL/TUR-011.fna,1,1646871,1646871,1646871,38.76509,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-014,GCA_034938665.1,data/assemblies/HPGP_GLOBAL/TUR-014.fna,1,1634228,1634228,1634228,38.86802,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-017,GCA_034936625.1,data/assemblies/HPGP_GLOBAL/TUR-017.fna,1,1665676,1665676,1665676,38.871,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TUR-023,GCA_034933665.1,data/assemblies/HPGP_GLOBAL/TUR-023.fna,1,1664066,1664066,1664066,38.83716,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-001,GCA_034948945.1,data/assemblies/HPGP_GLOBAL/TWN-001.fna,1,1615426,1615426,1615426,38.7569,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-004,GCA_034947145.1,data/assemblies/HPGP_GLOBAL/TWN-004.fna,1,1579874,1579874,1579874,38.84848,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-005,GCA_034946665.1,data/assemblies/HPGP_GLOBAL/TWN-005.fna,1,1596199,1596199,1596199,38.76096,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-006,GCA_034946145.1,data/assemblies/HPGP_GLOBAL/TWN-006.fna,1,1601009,1601009,1601009,38.78592,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-007,GCA_034945485.1,data/assemblies/HPGP_GLOBAL/TWN-007.fna,1,1628677,1628677,1628677,38.68907,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-008,GCA_034945065.1,data/assemblies/HPGP_GLOBAL/TWN-008.fna,1,1585459,1585459,1585459,38.80763,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-009,GCA_034944505.1,data/assemblies/HPGP_GLOBAL/TWN-009.fna,1,1577218,1577218,1577218,38.87097,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-020,GCA_034941525.1,data/assemblies/HPGP_GLOBAL/TWN-020.fna,1,1634172,1634172,1634172,38.69164,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-022,GCA_034940425.1,data/assemblies/HPGP_GLOBAL/TWN-022.fna,1,1558101,1558101,1558101,38.90601,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,TWN-023,GCA_034939685.1,data/assemblies/HPGP_GLOBAL/TWN-023.fna,1,1560258,1560258,1560258,38.86915,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-002,GCA_034856215.1,data/assemblies/HPGP_GLOBAL/USA-002.fna,1,1678929,1678929,1678929,38.8721,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-003,GCA_034856195.1,data/assemblies/HPGP_GLOBAL/USA-003.fna,1,1658442,1658442,1658442,39.06745,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-102,GCA_034856055.1,data/assemblies/HPGP_GLOBAL/USA-102.fna,1,1706986,1706986,1706986,38.93359,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-104,GCA_034856035.1,data/assemblies/HPGP_GLOBAL/USA-104.fna,1,1633887,1633887,1633887,39.27071,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-105,GCA_034856015.1,data/assemblies/HPGP_GLOBAL/USA-105.fna,1,1668895,1668895,1668895,39.08712,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-106,GCA_034855995.1,data/assemblies/HPGP_GLOBAL/USA-106.fna,1,1653583,1653583,1653583,38.84776,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-202,GCA_034855855.1,data/assemblies/HPGP_GLOBAL/USA-202.fna,1,1640108,1640108,1640108,39.17449,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-204,GCA_034855815.1,data/assemblies/HPGP_GLOBAL/USA-204.fna,1,1742736,1742736,1742736,38.6525,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-206,GCA_034855775.1,data/assemblies/HPGP_GLOBAL/USA-206.fna,1,1712228,1712228,1712228,38.91024,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-207,GCA_034855755.1,data/assemblies/HPGP_GLOBAL/USA-207.fna,1,1565497,1565497,1565497,39.21055,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-302,GCA_034855695.1,data/assemblies/HPGP_GLOBAL/USA-302.fna,1,1660399,1660399,1660399,39.00761,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-304,GCA_034855655.1,data/assemblies/HPGP_GLOBAL/USA-304.fna,1,1631362,1631362,1631362,39.29189,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-311,GCA_034855595.1,data/assemblies/HPGP_GLOBAL/USA-311.fna,1,1680096,1680096,1680096,39.01277,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-406,GCA_034850955.1,data/assemblies/HPGP_GLOBAL/USA-406.fna,1,1637717,1637717,1637717,39.17789,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,USA-414,GCA_034846875.1,data/assemblies/HPGP_GLOBAL/USA-414.fna,1,1605620,1605620,1605620,39.09686,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ZAF-001,GCA_034827045.1,data/assemblies/HPGP_GLOBAL/ZAF-001.fna,1,1714499,1714499,1714499,38.34665,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ZAF-002,GCA_034825975.1,data/assemblies/HPGP_GLOBAL/ZAF-002.fna,1,1725063,1725063,1725063,38.85464,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ZAF-004,GCA_034825105.1,data/assemblies/HPGP_GLOBAL/ZAF-004.fna,1,1666673,1666673,1666673,39.04569,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ZAF-006,GCA_034824265.1,data/assemblies/HPGP_GLOBAL/ZAF-006.fna,1,1641225,1641225,1641225,38.56107,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
ZENODO_10369064,S01,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S01.fna,65,1587473,55016,170632,38.7017,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S03,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S03.fna,152,1578522,19523,60027,38.6924,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S04,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S04.fna,88,1566831,36633,120422,38.81178,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S05,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S05.fna,84,1570440,38817,185127,38.78703,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S06,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S06.fna,62,1571825,48060,110336,38.88531,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S07,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S07.fna,150,1549440,19036,81986,38.92355,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S08,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S08.fna,54,1551244,63727,201663,38.85146,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S09,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S09.fna,78,1553908,52127,112667,38.92161,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S10,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S10.fna,162,1568033,18874,55897,38.82858,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S11,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S11.fna,83,1542163,37676,134421,38.87002,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S12,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S12.fna,58,1616845,59736,213153,38.69381,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S13,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S13.fna,93,1576699,31325,117175,38.74386,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S14,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S14.fna,73,1609784,42532,162726,38.68184,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S15,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S15.fna,103,1539002,27028,92811,38.92581,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S16,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S16.fna,57,1611335,74624,288696,38.65025,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S17,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S17.fna,88,1547945,35980,79818,38.87412,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S18,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S18.fna,101,1561586,45995,137841,38.83385,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S19,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S19.fna,198,1591410,18091,59989,38.66144,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S20,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S20.fna,49,1542703,66709,259950,38.91274,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S21,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S21.fna,411,1656806,16813,65244,38.57621,0,PASS,FAIL,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S23,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S23.fna,69,1603351,48383,115708,38.62167,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S24,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S24.fna,71,1548572,36730,111778,38.81673,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S25,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S25.fna,63,1576749,54774,122666,38.83009,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S26,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S26.fna,113,1600590,30342,80086,38.7176,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S27,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S27.fna,1026,1382268,1955,9634,39.08482,0,FAIL,FAIL,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S28,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S28.fna,46,1563224,104114,361586,38.83909,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S29,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S29.fna,42,1531182,68279,240673,38.9407,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S30,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S30.fna,215,1540640,13553,46880,38.84691,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S31,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S31.fna,69,1538493,38763,155137,38.85796,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S32,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S32.fna,71,1583649,46609,112236,38.78536,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S33,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S33.fna,1204,1344219,1523,9842,38.96865,0,FAIL,FAIL,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S34,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S34.fna,85,1585765,54219,129582,38.76255,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S35,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S35.fna,122,1603771,26530,73110,38.64623,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S36,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S36.fna,119,1610426,24618,70225,38.66474,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S37,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S37.fna,52,1606233,61579,270032,38.66133,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S39,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S39.fna,172,1630851,27423,110471,38.99486,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S41,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S41.fna,60,1640535,60096,159810,38.51006,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S42,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S42.fna,69,1595315,46593,152177,38.76676,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S43,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S43.fna,53,1554009,59231,234001,38.85061,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S45,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S45.fna,117,1628842,41638,123582,39.04252,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S46,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S46.fna,86,1623089,40208,204561,38.64163,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S47,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S47.fna,358,1648206,9709,42273,38.5973,0,PASS,FAIL,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S48,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S48.fna,42,1629699,68282,215581,38.59118,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S49,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S49.fna,42,1596706,71434,380807,38.7908,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S50,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S50.fna,101,1614446,26072,77348,38.58234,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S52,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S52.fna,93,1596767,31832,116723,38.71366,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S54,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S54.fna,268,5705440,85122,248003,35.0612,0,FAIL,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S55,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S55.fna,137,1606620,21410,87445,38.8187,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S56,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S56.fna,63,1603198,56647,138932,38.70876,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S57,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S57.fna,92,1575252,36659,115388,38.79443,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
ZENODO_10369064,S58,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S58.fna,435,7305068,65539,238112,35.95455,0,FAIL,FAIL,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,FAIL
ZENODO_10369064,S64,10.5281/zenodo.10369064,data/assemblies/ZENODO_10369064/S64.fna,42,1558583,77665,151948,38.87794,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,PENDING_GENOME_QC,PASS
