dataset_id,isolate_id,antibiotic,callable,callable_binary,final_qc_status,contigs,assembly_size_bp,n50_bp,log10_n50_bp,longest_contig_bp,completeness_percent,contamination_percent
HPGP_GLOBAL,SWT-015,clarithromycin,yes,1,PASS,1,1612015,1612015,6.207369078652024,1612015,99.98,0.35
HPGP_GLOBAL,SWT-015,levofloxacin,yes,1,PASS,1,1612015,1612015,6.207369078652024,1612015,99.98,0.35
HPGP_GLOBAL,SWT-017,clarithromycin,yes,1,PASS,1,1600599,1600599,6.204282541225553,1600599,99.99,0.0
HPGP_GLOBAL,SWT-017,levofloxacin,yes,1,PASS,1,1600599,1600599,6.204282541225553,1600599,99.99,0.0
HPGP_GLOBAL,TUR-001,clarithromycin,yes,1,PASS,1,1657499,1657499,6.219453275058945,1657499,99.99,0.01
HPGP_GLOBAL,TUR-001,levofloxacin,yes,1,PASS,1,1657499,1657499,6.219453275058945,1657499,99.99,0.01
HPGP_GLOBAL,TUR-002,clarithromycin,yes,1,PASS,1,1583197,1583197,6.199534958254504,1583197,99.97,0.0
HPGP_GLOBAL,TUR-002,levofloxacin,yes,1,PASS,1,1583197,1583197,6.199534958254504,1583197,99.97,0.0
HPGP_GLOBAL,TUR-003,clarithromycin,yes,1,PASS,1,1565271,1565271,6.194589539080978,1565271,99.99,0.0
HPGP_GLOBAL,TUR-003,levofloxacin,yes,1,PASS,1,1565271,1565271,6.194589539080978,1565271,99.99,0.0
HPGP_GLOBAL,TUR-005,clarithromycin,yes,1,PASS,1,1584135,1584135,6.199792189410528,1584135,99.98,0.0
HPGP_GLOBAL,TUR-005,levofloxacin,yes,1,PASS,1,1584135,1584135,6.199792189410528,1584135,99.98,0.0
HPGP_GLOBAL,TUR-008,clarithromycin,yes,1,PASS,1,1671771,1671771,6.223176787308958,1671771,99.99,0.09
HPGP_GLOBAL,TUR-008,levofloxacin,yes,1,PASS,1,1671771,1671771,6.223176787308958,1671771,99.99,0.09
HPGP_GLOBAL,TUR-010,clarithromycin,yes,1,PASS,1,1617936,1617936,6.20896133841558,1617936,99.98,0.01
HPGP_GLOBAL,TUR-010,levofloxacin,yes,1,PASS,1,1617936,1617936,6.20896133841558,1617936,99.98,0.01
HPGP_GLOBAL,TUR-011,clarithromycin,yes,1,PASS,1,1646871,1646871,6.216659582058463,1646871,99.98,0.14
HPGP_GLOBAL,TUR-011,levofloxacin,yes,1,PASS,1,1646871,1646871,6.216659582058463,1646871,99.98,0.14
HPGP_GLOBAL,TUR-014,clarithromycin,yes,1,PASS,1,1634228,1634228,6.213312647198969,1634228,100.0,0.0
HPGP_GLOBAL,TUR-014,levofloxacin,yes,1,PASS,1,1634228,1634228,6.213312647198969,1634228,100.0,0.0
HPGP_GLOBAL,TUR-017,clarithromycin,yes,1,PASS,1,1665676,1665676,6.221590528225311,1665676,100.0,0.05
HPGP_GLOBAL,TUR-017,levofloxacin,yes,1,PASS,1,1665676,1665676,6.221590528225311,1665676,100.0,0.05
HPGP_GLOBAL,TUR-023,clarithromycin,yes,1,PASS,1,1664066,1664066,6.221170547235579,1664066,100.0,0.01
HPGP_GLOBAL,TUR-023,levofloxacin,yes,1,PASS,1,1664066,1664066,6.221170547235579,1664066,100.0,0.01
HPGP_GLOBAL,TWN-001,clarithromycin,yes,1,PASS,1,1615426,1615426,6.208287068495576,1615426,100.0,0.04
HPGP_GLOBAL,TWN-001,levofloxacin,yes,1,PASS,1,1615426,1615426,6.208287068495576,1615426,100.0,0.04
HPGP_GLOBAL,TWN-004,clarithromycin,yes,1,PASS,1,1579874,1579874,6.198622451962807,1579874,100.0,0.0
HPGP_GLOBAL,TWN-004,levofloxacin,yes,1,PASS,1,1579874,1579874,6.198622451962807,1579874,100.0,0.0
HPGP_GLOBAL,TWN-005,clarithromycin,yes,1,PASS,1,1596199,1596199,6.203087034392121,1596199,99.99,0.0
HPGP_GLOBAL,TWN-005,levofloxacin,yes,1,PASS,1,1596199,1596199,6.203087034392121,1596199,99.99,0.0
HPGP_GLOBAL,TWN-006,clarithromycin,yes,1,PASS,1,1601009,1601009,6.204393773293035,1601009,100.0,0.01
HPGP_GLOBAL,TWN-006,levofloxacin,yes,1,PASS,1,1601009,1601009,6.204393773293035,1601009,100.0,0.01
HPGP_GLOBAL,TWN-007,clarithromycin,yes,1,PASS,1,1628677,1628677,6.211834963359063,1628677,100.0,0.0
HPGP_GLOBAL,TWN-007,levofloxacin,yes,1,PASS,1,1628677,1628677,6.211834963359063,1628677,100.0,0.0
HPGP_GLOBAL,TWN-008,clarithromycin,yes,1,PASS,1,1585459,1585459,6.20015501564473,1585459,100.0,0.0
HPGP_GLOBAL,TWN-008,levofloxacin,yes,1,PASS,1,1585459,1585459,6.20015501564473,1585459,100.0,0.0
HPGP_GLOBAL,TWN-009,clarithromycin,yes,1,PASS,1,1577218,1577218,6.1978917248151255,1577218,99.99,0.02
HPGP_GLOBAL,TWN-009,levofloxacin,yes,1,PASS,1,1577218,1577218,6.1978917248151255,1577218,99.99,0.02
HPGP_GLOBAL,TWN-020,clarithromycin,yes,1,PASS,1,1634172,1634172,6.2132977649991235,1634172,100.0,0.0
HPGP_GLOBAL,TWN-020,levofloxacin,yes,1,PASS,1,1634172,1634172,6.2132977649991235,1634172,100.0,0.0
HPGP_GLOBAL,TWN-022,clarithromycin,yes,1,PASS,1,1558101,1558101,6.192595606302504,1558101,99.98,0.01
HPGP_GLOBAL,TWN-022,levofloxacin,yes,1,PASS,1,1558101,1558101,6.192595606302504,1558101,99.98,0.01
HPGP_GLOBAL,TWN-023,clarithromycin,yes,1,PASS,1,1560258,1560258,6.193196418041543,1560258,99.99,0.0
HPGP_GLOBAL,TWN-023,levofloxacin,yes,1,PASS,1,1560258,1560258,6.193196418041543,1560258,99.99,0.0
HPGP_GLOBAL,USA-002,clarithromycin,yes,1,PASS,1,1678929,1678929,6.22503233070613,1678929,99.99,0.24
HPGP_GLOBAL,USA-002,levofloxacin,yes,1,PASS,1,1678929,1678929,6.22503233070613,1678929,99.99,0.24
HPGP_GLOBAL,USA-003,clarithromycin,yes,1,PASS,1,1658442,1658442,6.219700287721399,1658442,100.0,0.05
HPGP_GLOBAL,USA-003,levofloxacin,yes,1,PASS,1,1658442,1658442,6.219700287721399,1658442,100.0,0.05
HPGP_GLOBAL,USA-102,clarithromycin,yes,1,PASS,1,1706986,1706986,6.232229959223885,1706986,99.99,0.04
HPGP_GLOBAL,USA-102,levofloxacin,yes,1,PASS,1,1706986,1706986,6.232229959223885,1706986,99.99,0.04
HPGP_GLOBAL,USA-104,clarithromycin,yes,1,PASS,1,1633887,1633887,6.213222017328928,1633887,100.0,0.02
HPGP_GLOBAL,USA-104,levofloxacin,yes,1,PASS,1,1633887,1633887,6.213222017328928,1633887,100.0,0.02
HPGP_GLOBAL,USA-105,clarithromycin,yes,1,PASS,1,1668895,1668895,6.222429013518623,1668895,99.99,0.02
HPGP_GLOBAL,USA-105,levofloxacin,yes,1,PASS,1,1668895,1668895,6.222429013518623,1668895,99.99,0.02
HPGP_GLOBAL,USA-106,clarithromycin,yes,1,PASS,1,1653583,1653583,6.218425998788472,1653583,99.99,0.25
HPGP_GLOBAL,USA-106,levofloxacin,yes,1,PASS,1,1653583,1653583,6.218425998788472,1653583,99.99,0.25
HPGP_GLOBAL,USA-202,clarithromycin,yes,1,PASS,1,1640108,1640108,6.2148724469865515,1640108,100.0,0.01
HPGP_GLOBAL,USA-202,levofloxacin,yes,1,PASS,1,1640108,1640108,6.2148724469865515,1640108,100.0,0.01
HPGP_GLOBAL,USA-204,clarithromycin,yes,1,PASS,1,1742736,1742736,6.241231602585037,1742736,100.0,0.15
HPGP_GLOBAL,USA-204,levofloxacin,yes,1,PASS,1,1742736,1742736,6.241231602585037,1742736,100.0,0.15
HPGP_GLOBAL,USA-206,clarithromycin,yes,1,PASS,1,1712228,1712228,6.2335615947739,1712228,99.99,0.13
HPGP_GLOBAL,USA-206,levofloxacin,yes,1,PASS,1,1712228,1712228,6.2335615947739,1712228,99.99,0.13
HPGP_GLOBAL,USA-207,clarithromycin,yes,1,PASS,1,1565497,1565497,6.194652239704647,1565497,99.99,0.12
HPGP_GLOBAL,USA-207,levofloxacin,yes,1,PASS,1,1565497,1565497,6.194652239704647,1565497,99.99,0.12
HPGP_GLOBAL,USA-302,clarithromycin,yes,1,PASS,1,1660399,1660399,6.220212463146248,1660399,100.0,0.04
HPGP_GLOBAL,USA-302,levofloxacin,yes,1,PASS,1,1660399,1660399,6.220212463146248,1660399,100.0,0.04
HPGP_GLOBAL,USA-304,clarithromycin,yes,1,PASS,1,1631362,1631362,6.2125503418852555,1631362,100.0,0.0
HPGP_GLOBAL,USA-304,levofloxacin,yes,1,PASS,1,1631362,1631362,6.2125503418852555,1631362,100.0,0.0
HPGP_GLOBAL,USA-311,clarithromycin,yes,1,PASS,1,1680096,1680096,6.225334097844375,1680096,100.0,0.0
HPGP_GLOBAL,USA-311,levofloxacin,yes,1,PASS,1,1680096,1680096,6.225334097844375,1680096,100.0,0.0
HPGP_GLOBAL,USA-406,clarithromycin,yes,1,PASS,1,1637717,1637717,6.2142388571576825,1637717,99.99,0.01
HPGP_GLOBAL,USA-406,levofloxacin,yes,1,PASS,1,1637717,1637717,6.2142388571576825,1637717,99.99,0.01
HPGP_GLOBAL,USA-414,clarithromycin,yes,1,PASS,1,1605620,1605620,6.205642769192646,1605620,99.99,0.03
HPGP_GLOBAL,USA-414,levofloxacin,yes,1,PASS,1,1605620,1605620,6.205642769192646,1605620,99.99,0.03
HPGP_GLOBAL,ZAF-001,clarithromycin,yes,1,PASS,1,1714499,1714499,6.234137236144105,1714499,99.98,0.09
HPGP_GLOBAL,ZAF-001,levofloxacin,yes,1,PASS,1,1714499,1714499,6.234137236144105,1714499,99.98,0.09
HPGP_GLOBAL,ZAF-002,clarithromycin,yes,1,PASS,1,1725063,1725063,6.236804960309435,1725063,99.99,0.33
HPGP_GLOBAL,ZAF-002,levofloxacin,yes,1,PASS,1,1725063,1725063,6.236804960309435,1725063,99.99,0.33
HPGP_GLOBAL,ZAF-004,clarithromycin,yes,1,PASS,1,1666673,1666673,6.221850399932252,1666673,100.0,0.01
HPGP_GLOBAL,ZAF-004,levofloxacin,yes,1,PASS,1,1666673,1666673,6.221850399932252,1666673,100.0,0.01
HPGP_GLOBAL,ZAF-006,clarithromycin,yes,1,PASS,1,1641225,1641225,6.21516812374659,1641225,99.97,0.0
HPGP_GLOBAL,ZAF-006,levofloxacin,yes,1,PASS,1,1641225,1641225,6.21516812374659,1641225,99.97,0.0
ZENODO_10369064,S01,clarithromycin,yes,1,PASS,65,1587473,55016,4.740489011333966,170632,100.0,0.42
ZENODO_10369064,S01,levofloxacin,yes,1,PASS,65,1587473,55016,4.740489011333966,170632,100.0,0.42
ZENODO_10369064,S03,clarithromycin,yes,1,PASS,152,1578522,19523,4.290546554280307,60027,99.99,0.01
ZENODO_10369064,S03,levofloxacin,yes,1,PASS,152,1578522,19523,4.290546554280307,60027,99.99,0.01
ZENODO_10369064,S04,clarithromycin,yes,1,PASS,88,1566831,36633,4.563872485961719,120422,99.95,0.05
ZENODO_10369064,S04,levofloxacin,no,0,PASS,88,1566831,36633,4.563872485961719,120422,99.95,0.05
ZENODO_10369064,S05,clarithromycin,yes,1,PASS,84,1570440,38817,4.589021967585277,185127,99.98,0.0
ZENODO_10369064,S05,levofloxacin,yes,1,PASS,84,1570440,38817,4.589021967585277,185127,99.98,0.0
ZENODO_10369064,S06,clarithromycin,yes,1,PASS,62,1571825,48060,4.681783766467881,110336,100.0,0.25
ZENODO_10369064,S06,levofloxacin,yes,1,PASS,62,1571825,48060,4.681783766467881,110336,100.0,0.25
ZENODO_10369064,S07,clarithromycin,yes,1,PASS,150,1549440,19036,4.27957569612672,81986,99.98,0.19
ZENODO_10369064,S07,levofloxacin,yes,1,PASS,150,1549440,19036,4.27957569612672,81986,99.98,0.19
ZENODO_10369064,S08,clarithromycin,yes,1,PASS,54,1551244,63727,4.804323474197544,201663,99.99,0.01
ZENODO_10369064,S08,levofloxacin,yes,1,PASS,54,1551244,63727,4.804323474197544,201663,99.99,0.01
ZENODO_10369064,S09,clarithromycin,yes,1,PASS,78,1553908,52127,4.7170627312393805,112667,100.0,0.07
ZENODO_10369064,S09,levofloxacin,no,0,PASS,78,1553908,52127,4.7170627312393805,112667,100.0,0.07
ZENODO_10369064,S10,clarithromycin,yes,1,PASS,162,1568033,18874,4.275863950712521,55897,99.53,0.04
ZENODO_10369064,S10,levofloxacin,yes,1,PASS,162,1568033,18874,4.275863950712521,55897,99.53,0.04
ZENODO_10369064,S11,clarithromycin,yes,1,PASS,83,1542163,37676,4.576064788225377,134421,99.99,0.0
ZENODO_10369064,S11,levofloxacin,yes,1,PASS,83,1542163,37676,4.576064788225377,134421,99.99,0.0
ZENODO_10369064,S12,clarithromycin,yes,1,PASS,58,1616845,59736,4.7762361383202,213153,99.99,0.01
ZENODO_10369064,S12,levofloxacin,yes,1,PASS,58,1616845,59736,4.7762361383202,213153,99.99,0.01
ZENODO_10369064,S13,clarithromycin,yes,1,PASS,93,1576699,31325,4.495891079666188,117175,99.98,0.0
ZENODO_10369064,S13,levofloxacin,yes,1,PASS,93,1576699,31325,4.495891079666188,117175,99.98,0.0
ZENODO_10369064,S14,clarithromycin,yes,1,PASS,73,1609784,42532,4.6287158052050055,162726,99.98,0.02
ZENODO_10369064,S14,levofloxacin,yes,1,PASS,73,1609784,42532,4.6287158052050055,162726,99.98,0.02
ZENODO_10369064,S15,clarithromycin,yes,1,PASS,103,1539002,27028,4.431813910252937,92811,99.99,0.0
ZENODO_10369064,S15,levofloxacin,yes,1,PASS,103,1539002,27028,4.431813910252937,92811,99.99,0.0
ZENODO_10369064,S16,clarithromycin,yes,1,PASS,57,1611335,74624,4.872878524406882,288696,100.0,0.01
ZENODO_10369064,S16,levofloxacin,yes,1,PASS,57,1611335,74624,4.872878524406882,288696,100.0,0.01
ZENODO_10369064,S17,clarithromycin,yes,1,PASS,88,1547945,35980,4.556061159009532,79818,99.98,0.04
ZENODO_10369064,S17,levofloxacin,yes,1,PASS,88,1547945,35980,4.556061159009532,79818,99.98,0.04
ZENODO_10369064,S18,clarithromycin,yes,1,PASS,101,1561586,45995,4.662710623193903,137841,99.99,0.0
ZENODO_10369064,S18,levofloxacin,yes,1,PASS,101,1561586,45995,4.662710623193903,137841,99.99,0.0
ZENODO_10369064,S19,clarithromycin,yes,1,PASS,198,1591410,18091,4.257462573630329,59989,98.82,0.18
ZENODO_10369064,S19,levofloxacin,yes,1,PASS,198,1591410,18091,4.257462573630329,59989,98.82,0.18
ZENODO_10369064,S20,clarithromycin,yes,1,PASS,49,1542703,66709,4.82418443041818,259950,99.99,0.0
ZENODO_10369064,S20,levofloxacin,yes,1,PASS,49,1542703,66709,4.82418443041818,259950,99.99,0.0
ZENODO_10369064,S21,clarithromycin,no,0,FAIL,411,1656806,16813,4.225645212975453,65244,94.87,1.51
ZENODO_10369064,S21,levofloxacin,no,0,FAIL,411,1656806,16813,4.225645212975453,65244,94.87,1.51
ZENODO_10369064,S23,clarithromycin,yes,1,PASS,69,1603351,48383,4.684692793398578,115708,100.0,0.07
ZENODO_10369064,S23,levofloxacin,yes,1,PASS,69,1603351,48383,4.684692793398578,115708,100.0,0.07
ZENODO_10369064,S24,clarithromycin,yes,1,PASS,71,1548572,36730,4.565020928345294,111778,99.98,0.01
ZENODO_10369064,S24,levofloxacin,yes,1,PASS,71,1548572,36730,4.565020928345294,111778,99.98,0.01
ZENODO_10369064,S25,clarithromycin,yes,1,PASS,63,1576749,54774,4.738574457461473,122666,99.97,0.18
ZENODO_10369064,S25,levofloxacin,yes,1,PASS,63,1576749,54774,4.738574457461473,122666,99.97,0.18
ZENODO_10369064,S26,clarithromycin,yes,1,PASS,113,1600590,30342,4.482044204016188,80086,99.99,0.06
ZENODO_10369064,S26,levofloxacin,yes,1,PASS,113,1600590,30342,4.482044204016188,80086,99.99,0.06
ZENODO_10369064,S27,clarithromycin,no,0,FAIL,1026,1382268,1955,3.2911467617318855,9634,75.52,3.58
ZENODO_10369064,S27,levofloxacin,no,0,FAIL,1026,1382268,1955,3.2911467617318855,9634,75.52,3.58
ZENODO_10369064,S28,clarithromycin,yes,1,PASS,46,1563224,104114,5.0175091321420195,361586,100.0,0.01
ZENODO_10369064,S28,levofloxacin,yes,1,PASS,46,1563224,104114,5.0175091321420195,361586,100.0,0.01
ZENODO_10369064,S29,clarithromycin,yes,1,PASS,42,1531182,68279,4.834287151902828,240673,100.0,0.01
ZENODO_10369064,S29,levofloxacin,yes,1,PASS,42,1531182,68279,4.834287151902828,240673,100.0,0.01
ZENODO_10369064,S30,clarithromycin,yes,1,PASS,215,1540640,13553,4.132035438327499,46880,99.26,0.06
ZENODO_10369064,S30,levofloxacin,yes,1,PASS,215,1540640,13553,4.132035438327499,46880,99.26,0.06
ZENODO_10369064,S31,clarithromycin,yes,1,PASS,69,1538493,38763,4.588417381201925,155137,99.99,0.12
ZENODO_10369064,S31,levofloxacin,yes,1,PASS,69,1538493,38763,4.588417381201925,155137,99.99,0.12
ZENODO_10369064,S32,clarithromycin,yes,1,PASS,71,1583649,46609,4.668469785208046,112236,99.99,0.0
ZENODO_10369064,S32,levofloxacin,yes,1,PASS,71,1583649,46609,4.668469785208046,112236,99.99,0.0
ZENODO_10369064,S33,clarithromycin,no,0,FAIL,1204,1344219,1523,3.1826999033360424,9842,70.02,3.24
ZENODO_10369064,S33,levofloxacin,no,0,FAIL,1204,1344219,1523,3.1826999033360424,9842,70.02,3.24
ZENODO_10369064,S34,clarithromycin,yes,1,PASS,85,1585765,54219,4.734151503312949,129582,99.99,0.65
ZENODO_10369064,S34,levofloxacin,yes,1,PASS,85,1585765,54219,4.734151503312949,129582,99.99,0.65
ZENODO_10369064,S35,clarithromycin,yes,1,PASS,122,1603771,26530,4.423737249982329,73110,99.99,0.36
ZENODO_10369064,S35,levofloxacin,yes,1,PASS,122,1603771,26530,4.423737249982329,73110,99.99,0.36
ZENODO_10369064,S36,clarithromycin,yes,1,PASS,119,1610426,24618,4.391252767350556,70225,99.97,0.04
ZENODO_10369064,S36,levofloxacin,yes,1,PASS,119,1610426,24618,4.391252767350556,70225,99.97,0.04
ZENODO_10369064,S37,clarithromycin,yes,1,PASS,52,1606233,61579,4.789432631985039,270032,99.99,0.01
ZENODO_10369064,S37,levofloxacin,yes,1,PASS,52,1606233,61579,4.789432631985039,270032,99.99,0.01
ZENODO_10369064,S39,clarithromycin,yes,1,PASS,172,1630851,27423,4.438114963661999,110471,99.93,1.78
ZENODO_10369064,S39,levofloxacin,yes,1,PASS,172,1630851,27423,4.438114963661999,110471,99.93,1.78
ZENODO_10369064,S41,clarithromycin,yes,1,PASS,60,1640535,60096,4.7788455662499985,159810,99.99,0.01
ZENODO_10369064,S41,levofloxacin,yes,1,PASS,60,1640535,60096,4.7788455662499985,159810,99.99,0.01
ZENODO_10369064,S42,clarithromycin,yes,1,PASS,69,1595315,46593,4.668320674421181,152177,100.0,0.0
ZENODO_10369064,S42,levofloxacin,yes,1,PASS,69,1595315,46593,4.668320674421181,152177,100.0,0.0
ZENODO_10369064,S43,clarithromycin,yes,1,PASS,53,1554009,59231,4.772549064918772,234001,99.98,0.0
ZENODO_10369064,S43,levofloxacin,yes,1,PASS,53,1554009,59231,4.772549064918772,234001,99.98,0.0
ZENODO_10369064,S45,clarithromycin,yes,1,PASS,117,1628842,41638,4.619489860852332,123582,99.99,0.19
ZENODO_10369064,S45,levofloxacin,yes,1,PASS,117,1628842,41638,4.619489860852332,123582,99.99,0.19
ZENODO_10369064,S46,clarithromycin,yes,1,PASS,86,1623089,40208,4.604312471248501,204561,99.99,0.06
ZENODO_10369064,S46,levofloxacin,no,0,PASS,86,1623089,40208,4.604312471248501,204561,99.99,0.06
ZENODO_10369064,S47,clarithromycin,no,0,FAIL,358,1648206,9709,3.9871745010875417,42273,96.53,4.58
ZENODO_10369064,S47,levofloxacin,no,0,FAIL,358,1648206,9709,3.9871745010875417,42273,96.53,4.58
ZENODO_10369064,S48,clarithromycin,yes,1,PASS,42,1629699,68282,4.834306233242975,215581,99.99,0.04
ZENODO_10369064,S48,levofloxacin,yes,1,PASS,42,1629699,68282,4.834306233242975,215581,99.99,0.04
ZENODO_10369064,S49,clarithromycin,yes,1,PASS,42,1596706,71434,4.853904969448208,380807,100.0,0.01
ZENODO_10369064,S49,levofloxacin,yes,1,PASS,42,1596706,71434,4.853904969448208,380807,100.0,0.01
ZENODO_10369064,S50,clarithromycin,yes,1,PASS,101,1614446,26072,4.416174347457088,77348,99.98,0.03
ZENODO_10369064,S50,levofloxacin,yes,1,PASS,101,1614446,26072,4.416174347457088,77348,99.98,0.03
ZENODO_10369064,S52,clarithromycin,yes,1,PASS,93,1596767,31832,4.502863926138332,116723,99.96,0.0
ZENODO_10369064,S52,levofloxacin,yes,1,PASS,93,1596767,31832,4.502863926138332,116723,99.96,0.0
ZENODO_10369064,S54,clarithromycin,no,0,FAIL,268,5705440,85122,4.930041819118732,248003,100.0,4.35
ZENODO_10369064,S54,levofloxacin,no,0,FAIL,268,5705440,85122,4.930041819118732,248003,100.0,4.35
ZENODO_10369064,S55,clarithromycin,yes,1,PASS,137,1606620,21410,4.330616667294438,87445,99.97,0.06
ZENODO_10369064,S55,levofloxacin,yes,1,PASS,137,1606620,21410,4.330616667294438,87445,99.97,0.06
ZENODO_10369064,S56,clarithromycin,yes,1,PASS,63,1603198,56647,4.753176914765256,138932,99.99,0.02
ZENODO_10369064,S56,levofloxacin,yes,1,PASS,63,1603198,56647,4.753176914765256,138932,99.99,0.02
ZENODO_10369064,S57,clarithromycin,yes,1,PASS,92,1575252,36659,4.564180613915743,115388,99.99,0.09
ZENODO_10369064,S57,levofloxacin,yes,1,PASS,92,1575252,36659,4.564180613915743,115388,99.99,0.09
ZENODO_10369064,S58,clarithromycin,no,0,FAIL,435,7305068,65539,4.816499810592357,238112,100.0,66.43
ZENODO_10369064,S58,levofloxacin,no,0,FAIL,435,7305068,65539,4.816499810592357,238112,100.0,66.43
ZENODO_10369064,S64,clarithromycin,yes,1,PASS,42,1558583,77665,4.890225346582284,151948,99.99,0.0
ZENODO_10369064,S64,levofloxacin,no,0,PASS,42,1558583,77665,4.890225346582284,151948,99.99,0.0
