dataset_id,isolate_id,blast_task,hit_rank,subject_sequence,query_start,query_end,subject_start,subject_end,identity,coverage,marker_spanning,nearest_marker_distance_bp
CHINA_NINGXIA_2022,SHZY45,blastn,1,JAHXMB010000001.1,64,105,1996,1957,0.78571,0.014150943396226415,False,2038
CHINA_NINGXIA_2022,SHZY45,blastn,2,JAHXMB010000001.1,85,103,91045,91027,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY45,blastn,3,JAHXMB010000001.1,1187,1202,60821,60836,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY45,blastn,4,JAHXMB010000001.1,64,84,80907,80927,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY45,blastn,5,JAHXMB010000005.1,72,93,166027,166006,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY45,blastn,6,JAHXMB010000005.1,66,99,151973,151938,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY45,blastn,7,JAHXMB010000005.1,68,86,176298,176280,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY45,blastn,8,JAHXMB010000005.1,62,82,86220,86240,0.90476,0.007075471698113208,False,2061
CHINA_NINGXIA_2022,SHZY45,blastn,9,JAHXMB010000005.1,63,83,179190,179210,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY45,blastn,10,JAHXMB010000004.1,2180,2196,45193,45209,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY45,blastn,11,JAHXMB010000004.1,603,624,81202,81223,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY45,blastn,12,JAHXMB010000004.1,80,101,15379,15403,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY45,blastn,13,JAHXMB010000004.1,1736,1764,92238,92210,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY45,blastn,14,JAHXMB010000004.1,447,467,28649,28669,0.90476,0.007075471698113208,False,1676
CHINA_NINGXIA_2022,SHZY45,blastn,15,JAHXMB010000004.1,543,558,174628,174613,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY45,blastn,16,JAHXMB010000019.1,2222,2238,16997,16981,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY45,blastn,17,JAHXMB010000015.1,63,104,16513,16473,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY45,blastn,18,JAHXMB010000009.1,2226,2244,69468,69450,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY45,blastn,19,JAHXMB010000007.1,61,84,53193,53216,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY45,blastn,20,JAHXMB010000002.1,87,105,43013,43031,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY45,blastn,21,JAHXMB010000002.1,75,90,53876,53891,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY45,blastn,22,JAHXMB010000010.1,1371,1386,62161,62146,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY46,blastn,1,JAHXMC010000008.1,55,82,58651,58678,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY46,blastn,2,JAHXMC010000011.1,63,105,37446,37487,0.79545,0.014824797843665768,False,2038
CHINA_NINGXIA_2022,SHZY46,blastn,3,JAHXMC010000005.1,2222,2238,87860,87844,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY46,blastn,4,JAHXMC010000005.1,86,101,43069,43054,1.0,0.005390835579514825,False,2042
CHINA_NINGXIA_2022,SHZY46,blastn,5,JAHXMC010000004.1,66,99,103414,103379,0.8055599999999999,0.012129380053908356,False,2044
CHINA_NINGXIA_2022,SHZY46,blastn,6,JAHXMC010000004.1,72,93,119128,119107,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY46,blastn,7,JAHXMC010000004.1,57,89,133633,133601,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY46,blastn,8,JAHXMC010000004.1,80,95,63429,63444,1.0,0.005390835579514825,False,2048
CHINA_NINGXIA_2022,SHZY46,blastn,9,JAHXMC010000004.1,63,83,132283,132303,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY46,blastn,10,JAHXMC010000002.1,85,103,85679,85661,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY46,blastn,11,JAHXMC010000002.1,71,89,238309,238291,0.9473699999999999,0.006401617250673854,False,2054
CHINA_NINGXIA_2022,SHZY46,blastn,12,JAHXMC010000001.1,80,101,189888,189864,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY46,blastn,13,JAHXMC010000001.1,543,558,33391,33406,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY46,blastn,14,JAHXMC010000014.1,75,90,2551,2566,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY46,blastn,15,JAHXMC010000013.1,50,70,5523,5503,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY47,blastn,1,JAHXMD010000004.1,2222,2238,106500,106516,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY47,blastn,2,JAHXMD010000021.1,57,89,5671,5639,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY47,blastn,3,JAHXMD010000021.1,68,86,1391,1373,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY47,blastn,4,JAHXMD010000021.1,63,83,4321,4341,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY47,blastn,5,JAHXMD010000020.1,72,93,4331,4352,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY47,blastn,6,JAHXMD010000002.1,603,624,123755,123734,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY47,blastn,7,JAHXMD010000002.1,2180,2196,157846,157830,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY47,blastn,8,JAHXMD010000002.1,1736,1764,113153,113181,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY47,blastn,9,JAHXMD010000002.1,80,101,187648,187624,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY47,blastn,10,JAHXMD010000002.1,1006,1021,18544,18559,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY47,blastn,11,JAHXMD010000002.1,543,558,32887,32902,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY47,blastn,12,JAHXMD010000019.1,61,101,9765,9803,0.78049,0.013814016172506738,False,2042
CHINA_NINGXIA_2022,SHZY47,blastn,13,JAHXMD010000009.1,2226,2244,16347,16365,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY47,blastn,14,JAHXMD010000005.1,66,99,11242,11277,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY47,blastn,15,JAHXMD010000005.1,59,82,76621,76598,0.875,0.008086253369272238,False,2061
CHINA_NINGXIA_2022,SHZY47,blastn,16,JAHXMD010000015.1,516,534,13022,13040,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY47,blastn,17,JAHXMD010000001.1,85,103,91532,91514,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY47,blastn,18,JAHXMD010000001.1,1187,1202,61219,61234,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY47,blastn,19,JAHXMD010000001.1,64,84,81341,81361,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY47,blastn,20,JAHXMD010000007.1,50,70,52727,52707,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY48,megablast,1,JAHXME010000003.1,1,2968,111278,108304,0.98992,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY48,blastn,1,JAHXME010000003.1,1,2968,111278,108304,0.98992,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY48,blastn,2,JAHXME010000008.1,55,82,65496,65523,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY48,blastn,3,JAHXME010000001.1,64,105,1995,1956,0.78571,0.014150943396226415,False,2038
CHINA_NINGXIA_2022,SHZY48,blastn,4,JAHXME010000001.1,603,624,537201,537222,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY48,blastn,5,JAHXME010000001.1,85,103,88948,88930,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY48,blastn,6,JAHXME010000001.1,80,101,471407,471431,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY48,blastn,7,JAHXME010000001.1,64,84,79015,79035,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY48,blastn,8,JAHXME010000001.1,75,90,157236,157251,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY48,blastn,9,JAHXME010000007.1,72,93,78038,78017,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY48,blastn,10,JAHXME010000007.1,66,99,63161,63126,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY48,blastn,11,JAHXME010000007.1,2222,2237,69603,69618,1.0,0.005390835579514825,False,78
CHINA_NINGXIA_2022,SHZY48,blastn,12,JAHXME010000022.1,57,89,874,906,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY48,blastn,13,JAHXME010000022.1,63,83,2224,2204,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY48,blastn,14,JAHXME010000002.1,2222,2238,16930,16914,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY48,blastn,15,JAHXME010000002.1,122,143,89140,89162,0.9130400000000001,0.00774932614555256,False,2000
CHINA_NINGXIA_2022,SHZY48,blastn,16,JAHXME010000009.1,2226,2244,4321,4339,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY48,blastn,17,JAHXME010000020.1,177,195,8903,8921,0.9473699999999999,0.006401617250673854,False,1948
CHINA_NINGXIA_2022,SHZY48,blastn,18,JAHXME010000017.1,1736,1764,3231,3259,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY48,blastn,19,JAHXME010000010.1,516,534,45067,45049,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY48,blastn,20,JAHXME010000005.1,543,558,47062,47047,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY48,blastn,21,JAHXME010000015.1,50,70,5479,5459,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY48,blastn,22,JAHXME010000011.1,75,90,47310,47295,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY49,blastn,1,JAHXMF010000016.1,55,82,32430,32457,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY49,blastn,2,JAHXMF010000009.1,72,93,77261,77240,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY49,blastn,3,JAHXMF010000009.1,66,99,61680,61645,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY49,blastn,4,JAHXMF010000006.1,63,104,16617,16577,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY49,blastn,5,JAHXMF010000030.1,57,89,873,905,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY49,blastn,6,JAHXMF010000030.1,68,86,5142,5160,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY49,blastn,7,JAHXMF010000030.1,63,83,2223,2203,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY49,blastn,8,JAHXMF010000024.1,2222,2238,16173,16157,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY49,blastn,9,JAHXMF010000001.1,2180,2196,53274,53290,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY49,blastn,10,JAHXMF010000001.1,603,624,89266,89287,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY49,blastn,11,JAHXMF010000001.1,80,101,23433,23457,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY49,blastn,12,JAHXMF010000001.1,1736,1764,99821,99793,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY49,blastn,13,JAHXMF010000001.1,543,558,180393,180378,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY49,blastn,14,JAHXMF010000026.1,61,84,12030,12053,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY49,blastn,15,JAHXMF010000018.1,85,103,20991,21009,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY49,blastn,16,JAHXMF010000017.1,592,610,11929,11947,0.9473699999999999,0.006401617250673854,False,1533
CHINA_NINGXIA_2022,SHZY49,blastn,17,JAHXMF010000012.1,516,534,46563,46545,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY49,blastn,18,JAHXMF010000011.1,2226,2244,16305,16323,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY49,blastn,19,JAHXMF010000002.1,44,74,80003,80033,0.80645,0.010444743935309973,False,2069
CHINA_NINGXIA_2022,SHZY49,blastn,20,JAHXMF010000013.1,1345,1360,27793,27778,1.0,0.005390835579514825,False,783
CHINA_NINGXIA_2022,SHZY49,blastn,21,JAHXMF010000010.1,1187,1202,61247,61262,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY50,blastn,1,JAHXMG010000003.1,55,82,76878,76905,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY50,blastn,2,JAHXMG010000003.1,72,93,157173,157152,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY50,blastn,3,JAHXMG010000003.1,66,99,141725,141690,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY50,blastn,4,JAHXMG010000004.1,2180,2196,47965,47949,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY50,blastn,5,JAHXMG010000004.1,1736,1764,3344,3372,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY50,blastn,6,JAHXMG010000004.1,80,101,77788,77764,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY50,blastn,7,JAHXMG010000002.1,2222,2238,16927,16911,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY50,blastn,8,JAHXMG010000002.1,61,84,176835,176858,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY50,blastn,9,JAHXMG010000016.1,57,89,10247,10215,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY50,blastn,10,JAHXMG010000016.1,63,83,8897,8917,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY50,blastn,11,JAHXMG010000009.1,516,534,13147,13165,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY50,blastn,12,JAHXMG010000011.1,2226,2244,4324,4342,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY50,blastn,13,JAHXMG010000001.1,85,103,91286,91268,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY50,blastn,14,JAHXMG010000001.1,1187,1202,61065,61080,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY50,blastn,15,JAHXMG010000001.1,64,84,81189,81209,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY50,blastn,16,JAHXMG010000008.1,50,70,64086,64106,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY50,blastn,17,JAHXMG010000006.1,1006,1021,18565,18580,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY50,blastn,18,JAHXMG010000006.1,543,558,33386,33401,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY50,blastn,19,JAHXMG010000005.1,1345,1360,27641,27626,1.0,0.005390835579514825,False,783
CHINA_NINGXIA_2022,SHZY51,blastn,1,JAHXMH010000013.1,63,105,11265,11224,0.79545,0.014824797843665768,False,2038
CHINA_NINGXIA_2022,SHZY51,blastn,2,JAHXMH010000007.1,84,103,43081,43062,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY51,blastn,3,JAHXMH010000007.1,72,93,60430,60409,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY51,blastn,4,JAHXMH010000007.1,57,89,74866,74834,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY51,blastn,5,JAHXMH010000007.1,66,99,44622,44587,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY51,blastn,6,JAHXMH010000007.1,63,83,73516,73536,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY51,blastn,7,JAHXMH010000017.1,293,312,13570,13551,0.95,0.006738544474393531,False,1831
CHINA_NINGXIA_2022,SHZY51,blastn,8,JAHXMH010000003.1,603,624,5582,5603,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY51,blastn,9,JAHXMH010000003.1,1736,1764,16139,16111,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY51,blastn,10,JAHXMH010000003.1,543,558,96704,96689,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY51,blastn,11,JAHXMH010000020.1,61,101,1008,970,0.78049,0.013814016172506738,False,2042
CHINA_NINGXIA_2022,SHZY51,blastn,12,JAHXMH010000002.1,2180,2196,171629,171645,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY51,blastn,13,JAHXMH010000002.1,80,101,148765,148789,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY51,blastn,14,JAHXMH010000016.1,2226,2244,28373,28355,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY51,blastn,15,JAHXMH010000001.1,87,105,203877,203859,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY51,blastn,16,JAHXMH010000001.1,85,103,258941,258959,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY51,blastn,17,JAHXMH010000001.1,80,95,113814,113799,1.0,0.005390835579514825,False,2048
CHINA_NINGXIA_2022,SHZY52,blastn,1,JAHXMI010000016.1,55,82,716,689,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY52,blastn,2,JAHXMI010000016.1,1514,1532,42357,42339,0.9473699999999999,0.006401617250673854,False,611
CHINA_NINGXIA_2022,SHZY52,blastn,3,JAHXMI010000020.1,293,312,13309,13290,0.95,0.006738544474393531,False,1831
CHINA_NINGXIA_2022,SHZY52,blastn,4,JAHXMI010000002.1,80,102,38918,38943,0.8846200000000001,0.00876010781671159,False,2041
CHINA_NINGXIA_2022,SHZY52,blastn,5,JAHXMI010000002.1,2180,2196,68718,68734,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY52,blastn,6,JAHXMI010000002.1,1736,1764,115485,115457,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY52,blastn,7,JAHXMI010000002.1,543,558,196433,196418,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY52,blastn,8,JAHXMI010000009.1,72,93,15370,15391,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY52,blastn,9,JAHXMI010000009.1,68,86,5098,5116,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY52,blastn,10,JAHXMI010000009.1,66,99,30752,30787,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY52,blastn,11,JAHXMI010000009.1,63,83,2230,2210,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY52,blastn,12,JAHXMI010000015.1,63,104,37117,37157,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY52,blastn,13,JAHXMI010000003.1,87,105,39521,39503,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY52,blastn,14,JAHXMI010000003.1,85,103,96102,96120,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY52,blastn,15,JAHXMI010000003.1,1187,1202,123056,123041,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY52,blastn,16,JAHXMI010000024.1,61,84,1005,982,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY52,blastn,17,JAHXMI010000018.1,2226,2244,4333,4351,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY53,blastn,1,JAHXMJ010000001.1,2634,2653,185072,185091,1.0,0.006738544474393531,False,490
CHINA_NINGXIA_2022,SHZY53,blastn,2,JAHXMJ010000001.1,87,105,170129,170111,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY53,blastn,3,JAHXMJ010000001.1,85,103,225416,225434,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY53,blastn,4,JAHXMJ010000001.1,64,84,235527,235507,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY53,blastn,5,JAHXMJ010000020.1,293,312,13326,13307,0.95,0.006738544474393531,False,1831
CHINA_NINGXIA_2022,SHZY53,blastn,6,JAHXMJ010000006.1,2222,2238,21758,21774,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY53,blastn,7,JAHXMJ010000028.1,57,89,879,911,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY53,blastn,8,JAHXMJ010000028.1,68,86,5073,5091,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY53,blastn,9,JAHXMJ010000028.1,63,83,2229,2209,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY53,blastn,10,JAHXMJ010000023.1,603,624,5862,5883,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY53,blastn,11,JAHXMJ010000023.1,1736,1764,16421,16393,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY53,blastn,12,JAHXMJ010000002.1,2180,2196,168184,168200,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY53,blastn,13,JAHXMJ010000002.1,80,101,145319,145343,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY53,blastn,14,JAHXMJ010000019.1,63,104,11270,11230,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY53,blastn,15,JAHXMJ010000003.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY53,blastn,16,JAHXMJ010000016.1,59,82,20994,20971,0.875,0.008086253369272238,False,2061
CHINA_NINGXIA_2022,SHZY53,blastn,17,JAHXMJ010000015.1,66,99,18608,18643,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY53,blastn,18,JAHXMJ010000014.1,2226,2244,4371,4389,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY53,blastn,19,JAHXMJ010000009.1,543,558,37138,37123,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY54,blastn,1,JAHXMK010000004.1,84,103,88009,88028,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY54,blastn,2,JAHXMK010000004.1,64,84,100299,100279,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY54,blastn,3,JAHXMK010000008.1,57,89,880,912,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY54,blastn,4,JAHXMK010000008.1,46,83,2244,2210,0.8157899999999999,0.012803234501347708,False,2060
CHINA_NINGXIA_2022,SHZY54,blastn,5,JAHXMK010000008.1,72,93,15391,15412,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY54,blastn,6,JAHXMK010000008.1,66,99,30623,30658,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY54,blastn,7,JAHXMK010000002.1,63,104,165335,165295,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY54,blastn,8,JAHXMK010000002.1,80,95,94289,94274,1.0,0.005390835579514825,False,2048
CHINA_NINGXIA_2022,SHZY54,blastn,9,JAHXMK010000001.1,2180,2196,201540,201556,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY54,blastn,10,JAHXMK010000001.1,80,101,171729,171753,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY54,blastn,11,JAHXMK010000001.1,1006,1021,341130,341115,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY54,blastn,12,JAHXMK010000007.1,592,610,71689,71671,0.9473699999999999,0.006401617250673854,False,1533
CHINA_NINGXIA_2022,SHZY54,blastn,13,JAHXMK010000017.1,59,82,34104,34127,0.875,0.008086253369272238,False,2061
CHINA_NINGXIA_2022,SHZY54,blastn,14,JAHXMK010000011.1,2226,2244,62486,62468,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY54,blastn,15,JAHXMK010000010.1,71,91,6055,6035,0.90476,0.007075471698113208,False,2052
CHINA_NINGXIA_2022,SHZY55,blastn,1,JAHXML010000001.1,2636,2653,153120,153103,1.0,0.006064690026954178,False,492
CHINA_NINGXIA_2022,SHZY55,blastn,2,JAHXML010000001.1,87,105,168183,168201,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY55,blastn,3,JAHXML010000001.1,85,103,279346,279328,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY55,blastn,4,JAHXML010000001.1,658,678,167972,167992,0.90476,0.007075471698113208,False,1465
CHINA_NINGXIA_2022,SHZY55,blastn,5,JAHXML010000013.1,66,90,28020,27996,0.88,0.008423180592991913,False,2053
CHINA_NINGXIA_2022,SHZY55,blastn,6,JAHXML010000004.1,72,93,109871,109850,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY55,blastn,7,JAHXML010000004.1,80,98,92506,92488,0.9473699999999999,0.006401617250673854,False,2045
CHINA_NINGXIA_2022,SHZY55,blastn,8,JAHXML010000004.1,66,99,94042,94007,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY55,blastn,9,JAHXML010000026.1,57,89,10359,10327,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY55,blastn,10,JAHXML010000026.1,68,86,6173,6155,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY55,blastn,11,JAHXML010000002.1,2222,2238,157084,157100,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY55,blastn,12,JAHXML010000002.1,122,143,84979,84957,0.9130400000000001,0.00774932614555256,False,2000
CHINA_NINGXIA_2022,SHZY55,blastn,13,JAHXML010000010.1,2226,2244,4166,4184,0.9473699999999999,0.006401617250673854,False,82
