dataset_id,strain,biosample,assembly_accession,genbank_accession,refseq_accession,wgs_accession,assembly_level,coverage,contig_n50,total_length,ftp_genbank,ftp_refseq
HPGP_GLOBAL,HpGP-JAP-028,SAMN11308812,GCA_035183245.1,GCA_035183245.1,,,Complete Genome,800,1606474,1606474,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/245/GCA_035183245.1_ASM3518324v1,
HPGP_GLOBAL,HpGP-JAP-029,SAMN11309023,GCA_035183225.1,GCA_035183225.1,,,Complete Genome,1099,1579445,1579445,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/225/GCA_035183225.1_ASM3518322v1,
HPGP_GLOBAL,HpGP-KOR-001,SAMN11309774,GCA_035183205.1,GCA_035183205.1,,,Complete Genome,172,1639173,1639173,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/205/GCA_035183205.1_ASM3518320v1,
HPGP_GLOBAL,HpGP-KOR-002,SAMN11309775,GCA_035183185.1,GCA_035183185.1,,,Complete Genome,321,1597612,1597612,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/185/GCA_035183185.1_ASM3518318v1,
HPGP_GLOBAL,HpGP-KOR-004,SAMN11309838,GCA_035183165.1,GCA_035183165.1,,,Complete Genome,284,1578635,1578635,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/165/GCA_035183165.1_ASM3518316v1,
HPGP_GLOBAL,HpGP-KOR-005,SAMN11309841,GCA_035183145.1,GCA_035183145.1,,,Complete Genome,366,1635019,1635019,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/145/GCA_035183145.1_ASM3518314v1,
HPGP_GLOBAL,HpGP-KOR-006,SAMN11309811,GCA_035183125.1,GCA_035183125.1,,,Complete Genome,717,1591078,1591078,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/125/GCA_035183125.1_ASM3518312v1,
HPGP_GLOBAL,HpGP-KOR-007,SAMN11309840,GCA_035183105.1,GCA_035183105.1,,,Complete Genome,811,1573924,1573924,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/105/GCA_035183105.1_ASM3518310v1,
HPGP_GLOBAL,HpGP-KOR-008,SAMN11309837,GCA_035183085.1,GCA_035183085.1,,,Complete Genome,668,1573168,1573168,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/085/GCA_035183085.1_ASM3518308v1,
HPGP_GLOBAL,HpGP-KOR-009,SAMN11309887,GCA_035183065.1,GCA_035183065.1,,,Complete Genome,1230,1595446,1595446,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/065/GCA_035183065.1_ASM3518306v1,
HPGP_GLOBAL,HpGP-KOR-010,SAMN11309895,GCA_035183045.1,GCA_035183045.1,,,Complete Genome,601,1582866,1582866,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/045/GCA_035183045.1_ASM3518304v1,
HPGP_GLOBAL,HpGP-KOR-012,SAMN11309776,GCA_035183025.1,GCA_035183025.1,,,Complete Genome,893,1625995,1625995,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/025/GCA_035183025.1_ASM3518302v1,
HPGP_GLOBAL,HpGP-KOR-032,SAMN11309777,GCA_035183005.1,GCA_035183005.1,,,Complete Genome,608,1641244,1641244,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/183/005/GCA_035183005.1_ASM3518300v1,
HPGP_GLOBAL,HpGP-KOR-033,SAMN11309813,GCA_035182985.1,GCA_035182985.1,,,Complete Genome,563,1613357,1613357,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/985/GCA_035182985.1_ASM3518298v1,
HPGP_GLOBAL,HpGP-KOR-034,SAMN11309789,GCA_035182965.1,GCA_035182965.1,,,Complete Genome,801,1602931,1602931,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/965/GCA_035182965.1_ASM3518296v1,
HPGP_GLOBAL,HpGP-KOR-035,SAMN11309778,GCA_035182945.1,GCA_035182945.1,,,Complete Genome,441,1581821,1581821,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/945/GCA_035182945.1_ASM3518294v1,
HPGP_GLOBAL,HpGP-KOR-036,SAMN11309779,GCA_035182925.1,GCA_035182925.1,,,Complete Genome,924,1620264,1620264,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/925/GCA_035182925.1_ASM3518292v1,
HPGP_GLOBAL,HpGP-KOR-037,SAMN11309812,GCA_035182905.1,GCA_035182905.1,,,Complete Genome,1362,1637274,1637274,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/905/GCA_035182905.1_ASM3518290v1,
HPGP_GLOBAL,HpGP-KOR-041,SAMN11309780,GCA_035182885.1,GCA_035182885.1,,,Complete Genome,722,1605825,1605825,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/885/GCA_035182885.1_ASM3518288v1,
HPGP_GLOBAL,HpGP-KOR-042,SAMN11309781,GCA_035182865.1,GCA_035182865.1,,,Complete Genome,805,1593735,1593735,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/865/GCA_035182865.1_ASM3518286v1,
HPGP_GLOBAL,HpGP-KOR-043,SAMN11309782,GCA_035182845.1,GCA_035182845.1,,,Complete Genome,768,1617008,1617008,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/845/GCA_035182845.1_ASM3518284v1,
HPGP_GLOBAL,HpGP-DOM-005,SAMN19960036,GCA_035182825.1,GCA_035182825.1,,,Complete Genome,969,1719409,1719409,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/825/GCA_035182825.1_ASM3518282v1,
HPGP_GLOBAL,HpGP-DOM-006,SAMN19960037,GCA_035182805.1,GCA_035182805.1,,,Complete Genome,738,1633435,1633435,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/805/GCA_035182805.1_ASM3518280v1,
HPGP_GLOBAL,HpGP-DOM-007,SAMN19960038,GCA_035182785.1,GCA_035182785.1,,,Complete Genome,1006,1641790,1641790,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/785/GCA_035182785.1_ASM3518278v1,
HPGP_GLOBAL,HpGP-DOM-008,SAMN19960039,GCA_035182765.1,GCA_035182765.1,,,Complete Genome,980,1596574,1596574,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/765/GCA_035182765.1_ASM3518276v1,
HPGP_GLOBAL,HpGP-DOM-009,SAMN19960040,GCA_035182745.1,GCA_035182745.1,,,Complete Genome,982,1590648,1590648,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/745/GCA_035182745.1_ASM3518274v1,
HPGP_GLOBAL,HpGP-DOM-010,SAMN19960041,GCA_035182725.1,GCA_035182725.1,,,Complete Genome,838,1648636,1648636,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/725/GCA_035182725.1_ASM3518272v1,
HPGP_GLOBAL,HpGP-DOM-011,SAMN19960042,GCA_035182705.1,GCA_035182705.1,,,Complete Genome,1068,1632101,1632101,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/705/GCA_035182705.1_ASM3518270v1,
HPGP_GLOBAL,HpGP-FRA-003,SAMN19960043,GCA_035182685.1,GCA_035182685.1,,,Complete Genome,764,1601763,1601763,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/685/GCA_035182685.1_ASM3518268v1,
HPGP_GLOBAL,HpGP-FRA-018,SAMN19960044,GCA_035182665.1,GCA_035182665.1,,,Complete Genome,747,1658715,1658715,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/665/GCA_035182665.1_ASM3518266v1,
HPGP_GLOBAL,HpGP-FRA-021,SAMN19960045,GCA_035182645.1,GCA_035182645.1,,,Complete Genome,583,1611565,1611565,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/645/GCA_035182645.1_ASM3518264v1,
HPGP_GLOBAL,HpGP-GER-001,SAMN19960046,GCA_035182625.1,GCA_035182625.1,,,Complete Genome,184,1684934,1684934,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/625/GCA_035182625.1_ASM3518262v1,
HPGP_GLOBAL,HpGP-GER-002,SAMN19960047,GCA_035182605.1,GCA_035182605.1,,,Complete Genome,1069,1634897,1634897,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/605/GCA_035182605.1_ASM3518260v1,
HPGP_GLOBAL,HpGP-GER-003,SAMN19960048,GCA_035182585.1,GCA_035182585.1,,,Complete Genome,1278,1606468,1606468,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/585/GCA_035182585.1_ASM3518258v1,
HPGP_GLOBAL,HpGP-GER-004,SAMN19960049,GCA_035182565.1,GCA_035182565.1,,,Complete Genome,624,1634559,1634559,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/565/GCA_035182565.1_ASM3518256v1,
HPGP_GLOBAL,HpGP-GER-005,SAMN19960050,GCA_035182545.1,GCA_035182545.1,,,Complete Genome,867,1615104,1615104,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/545/GCA_035182545.1_ASM3518254v1,
HPGP_GLOBAL,HpGP-GER-006,SAMN19960051,GCA_035182525.1,GCA_035182525.1,,,Complete Genome,1400,1543005,1543005,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/525/GCA_035182525.1_ASM3518252v1,
HPGP_GLOBAL,HpGP-GER-007,SAMN19960052,GCA_035182505.1,GCA_035182505.1,,,Complete Genome,1308,1601967,1601967,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/505/GCA_035182505.1_ASM3518250v1,
HPGP_GLOBAL,HpGP-GER-009,SAMN19960053,GCA_035182485.1,GCA_035182485.1,,,Complete Genome,1066,1624897,1624897,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/485/GCA_035182485.1_ASM3518248v1,
HPGP_GLOBAL,HpGP-GER-010,SAMN19960054,GCA_035182465.1,GCA_035182465.1,,,Complete Genome,1593,1621357,1621357,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/465/GCA_035182465.1_ASM3518246v1,
HPGP_GLOBAL,HpGP-GER-012,SAMN19960055,GCA_035182445.1,GCA_035182445.1,,,Complete Genome,1151,1689774,1689774,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/445/GCA_035182445.1_ASM3518244v1,
HPGP_GLOBAL,HpGP-GER-013,SAMN19960056,GCA_035182425.1,GCA_035182425.1,,,Complete Genome,1017,1613794,1613794,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/425/GCA_035182425.1_ASM3518242v1,
HPGP_GLOBAL,HpGP-GER-015,SAMN19960057,GCA_035182405.1,GCA_035182405.1,,,Complete Genome,1506,1699243,1699243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/405/GCA_035182405.1_ASM3518240v1,
HPGP_GLOBAL,HpGP-GER-016,SAMN19960058,GCA_035182385.1,GCA_035182385.1,,,Complete Genome,1163,1676460,1676460,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/385/GCA_035182385.1_ASM3518238v1,
HPGP_GLOBAL,HpGP-GER-018,SAMN19960059,GCA_035182365.1,GCA_035182365.1,,,Complete Genome,457,1611610,1611610,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/365/GCA_035182365.1_ASM3518236v1,
HPGP_GLOBAL,HpGP-GER-019,SAMN19960060,GCA_035182345.1,GCA_035182345.1,,,Complete Genome,508,1600009,1600009,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/345/GCA_035182345.1_ASM3518234v1,
HPGP_GLOBAL,HpGP-GER-020,SAMN19960061,GCA_035182325.1,GCA_035182325.1,,,Complete Genome,568,1626243,1626243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/325/GCA_035182325.1_ASM3518232v1,
HPGP_GLOBAL,HpGP-GER-021,SAMN19960062,GCA_035182305.1,GCA_035182305.1,,,Complete Genome,786,1641301,1641301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/305/GCA_035182305.1_ASM3518230v1,
HPGP_GLOBAL,HpGP-GHA-003,SAMN19960063,GCA_035182285.1,GCA_035182285.1,,,Complete Genome,179,1568286,1568286,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/285/GCA_035182285.1_ASM3518228v1,
HPGP_GLOBAL,HpGP-GHA-009,SAMN19960064,GCA_035182265.1,GCA_035182265.1,,,Complete Genome,188,1664307,1664307,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/265/GCA_035182265.1_ASM3518226v1,
HPGP_GLOBAL,HpGP-GMB-003,SAMN19960065,GCA_035182245.1,GCA_035182245.1,,,Complete Genome,951,1620274,1620274,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/245/GCA_035182245.1_ASM3518224v1,
HPGP_GLOBAL,HpGP-GMB-004,SAMN19960066,GCA_035182225.1,GCA_035182225.1,,,Complete Genome,759,1637745,1637745,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/225/GCA_035182225.1_ASM3518222v1,
HPGP_GLOBAL,HpGP-GMB-007,SAMN19960067,GCA_035182205.1,GCA_035182205.1,,,Complete Genome,601,1681498,1681498,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/205/GCA_035182205.1_ASM3518220v1,
HPGP_GLOBAL,HpGP-GMB-008,SAMN19960068,GCA_035182185.1,GCA_035182185.1,,,Complete Genome,767,1686815,1686815,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/185/GCA_035182185.1_ASM3518218v1,
HPGP_GLOBAL,HpGP-GMB-009,SAMN19960069,GCA_035182165.1,GCA_035182165.1,,,Complete Genome,867,1606286,1606286,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/165/GCA_035182165.1_ASM3518216v1,
HPGP_GLOBAL,HpGP-GRE-018,SAMN19960070,GCA_035182145.1,GCA_035182145.1,,,Complete Genome,3950,1699843,1699843,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/145/GCA_035182145.1_ASM3518214v1,
HPGP_GLOBAL,HpGP-GRE-022,SAMN19960071,GCA_035182125.1,GCA_035182125.1,,,Complete Genome,449,1687215,1687215,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/125/GCA_035182125.1_ASM3518212v1,
HPGP_GLOBAL,HpGP-GRE-039,SAMN19960072,GCA_035182105.1,GCA_035182105.1,,,Complete Genome,4697,1581556,1581556,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/105/GCA_035182105.1_ASM3518210v1,
HPGP_GLOBAL,HpGP-GRE-040,SAMN19960073,GCA_035182085.1,GCA_035182085.1,,,Complete Genome,250,1633723,1633723,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/085/GCA_035182085.1_ASM3518208v1,
HPGP_GLOBAL,HpGP-GRE-041,SAMN19960074,GCA_035182065.1,GCA_035182065.1,,,Complete Genome,239,1626901,1626901,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/065/GCA_035182065.1_ASM3518206v1,
HPGP_GLOBAL,HpGP-GRE-042,SAMN19960075,GCA_035182045.1,GCA_035182045.1,,,Complete Genome,386,1632306,1632306,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/045/GCA_035182045.1_ASM3518204v1,
HPGP_GLOBAL,HpGP-GRE-043,SAMN19960076,GCA_035182025.1,GCA_035182025.1,,,Complete Genome,370,1645187,1645187,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/025/GCA_035182025.1_ASM3518202v1,
HPGP_GLOBAL,HpGP-GRE-044,SAMN19960077,GCA_035182005.1,GCA_035182005.1,,,Complete Genome,355,1688552,1688552,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/182/005/GCA_035182005.1_ASM3518200v1,
HPGP_GLOBAL,HpGP-GRE-046,SAMN19960078,GCA_035181985.1,GCA_035181985.1,,,Complete Genome,258,1626936,1626936,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/985/GCA_035181985.1_ASM3518198v1,
HPGP_GLOBAL,HpGP-GTM-007,SAMN19960079,GCA_035181965.1,GCA_035181965.1,,,Complete Genome,2996,1616709,1616709,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/965/GCA_035181965.1_ASM3518196v1,
HPGP_GLOBAL,HpGP-GTM-010,SAMN19960080,GCA_035181945.1,GCA_035181945.1,,,Complete Genome,2137,1657923,1657923,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/945/GCA_035181945.1_ASM3518194v1,
HPGP_GLOBAL,HpGP-IDN-001,SAMN19960081,GCA_035181925.1,GCA_035181925.1,,,Complete Genome,993,1690436,1690436,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/925/GCA_035181925.1_ASM3518192v1,
HPGP_GLOBAL,HpGP-IDN-002,SAMN19960082,GCA_035181905.1,GCA_035181905.1,,,Complete Genome,1035,1543558,1543558,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/905/GCA_035181905.1_ASM3518190v1,
HPGP_GLOBAL,HpGP-IDN-003,SAMN19960083,GCA_035181885.1,GCA_035181885.1,,,Complete Genome,1209,1595235,1595235,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/885/GCA_035181885.1_ASM3518188v1,
HPGP_GLOBAL,HpGP-IDN-004,SAMN19960084,GCA_035181865.1,GCA_035181865.1,,,Complete Genome,1610,1595772,1595772,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/865/GCA_035181865.1_ASM3518186v1,
HPGP_GLOBAL,HpGP-IDN-005,SAMN19960085,GCA_035181845.1,GCA_035181845.1,,,Complete Genome,1352,1609427,1609427,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/845/GCA_035181845.1_ASM3518184v1,
HPGP_GLOBAL,HpGP-IDN-006,SAMN19960086,GCA_035181825.1,GCA_035181825.1,,,Complete Genome,1278,1585238,1585238,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/825/GCA_035181825.1_ASM3518182v1,
HPGP_GLOBAL,HpGP-IDN-007,SAMN19960087,GCA_035181805.1,GCA_035181805.1,,,Complete Genome,1365,1572735,1572735,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/805/GCA_035181805.1_ASM3518180v1,
HPGP_GLOBAL,HpGP-IDN-008,SAMN19960088,GCA_035181785.1,GCA_035181785.1,,,Complete Genome,1356,1566738,1566738,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/785/GCA_035181785.1_ASM3518178v1,
HPGP_GLOBAL,HpGP-IDN-009,SAMN19960089,GCA_035181765.1,GCA_035181765.1,,,Complete Genome,1172,1639347,1639347,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/765/GCA_035181765.1_ASM3518176v1,
HPGP_GLOBAL,HpGP-IDN-010,SAMN19960090,GCA_035181745.1,GCA_035181745.1,,,Complete Genome,987,1632885,1632885,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/745/GCA_035181745.1_ASM3518174v1,
HPGP_GLOBAL,HpGP-IDN-011,SAMN19960091,GCA_035181725.1,GCA_035181725.1,,,Complete Genome,781,1555685,1555685,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/725/GCA_035181725.1_ASM3518172v1,
HPGP_GLOBAL,HpGP-IND-001,SAMN19960092,GCA_035181705.1,GCA_035181705.1,,,Complete Genome,1232,1615201,1615201,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/705/GCA_035181705.1_ASM3518170v1,
HPGP_GLOBAL,HpGP-IND-002,SAMN19960093,GCA_035181685.1,GCA_035181685.1,,,Complete Genome,969,1651221,1651221,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/685/GCA_035181685.1_ASM3518168v1,
HPGP_GLOBAL,HpGP-IND-003,SAMN19960094,GCA_035181665.1,GCA_035181665.1,,,Complete Genome,796,1682350,1682350,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/665/GCA_035181665.1_ASM3518166v1,
HPGP_GLOBAL,HpGP-IND-004,SAMN19960095,GCA_035181645.1,GCA_035181645.1,,,Complete Genome,266,1620444,1620444,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/645/GCA_035181645.1_ASM3518164v1,
HPGP_GLOBAL,HpGP-IND-005,SAMN19960096,GCA_035181625.1,GCA_035181625.1,,,Complete Genome,293,1594733,1594733,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/625/GCA_035181625.1_ASM3518162v1,
HPGP_GLOBAL,HpGP-IND-006,SAMN19960097,GCA_035181605.1,GCA_035181605.1,,,Complete Genome,207,1670468,1670468,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/605/GCA_035181605.1_ASM3518160v1,
HPGP_GLOBAL,HpGP-IND-007,SAMN19960098,GCA_035181585.1,GCA_035181585.1,,,Complete Genome,886,1634213,1634213,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/585/GCA_035181585.1_ASM3518158v1,
HPGP_GLOBAL,HpGP-IND-008,SAMN19960099,GCA_035181565.1,GCA_035181565.1,,,Complete Genome,266,1629937,1629937,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/565/GCA_035181565.1_ASM3518156v1,
HPGP_GLOBAL,HpGP-IND-009,SAMN19960100,GCA_035181545.1,GCA_035181545.1,,,Complete Genome,250,1626935,1626935,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/545/GCA_035181545.1_ASM3518154v1,
HPGP_GLOBAL,HpGP-IND-010,SAMN19960101,GCA_035181525.1,GCA_035181525.1,,,Complete Genome,240,1604992,1604992,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/525/GCA_035181525.1_ASM3518152v1,
HPGP_GLOBAL,HpGP-IRN-001,SAMN19960102,GCA_035181505.1,GCA_035181505.1,,,Complete Genome,1077,1697603,1697603,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/505/GCA_035181505.1_ASM3518150v1,
HPGP_GLOBAL,HpGP-IRN-002,SAMN19960103,GCA_035181485.1,GCA_035181485.1,,,Complete Genome,770,1565284,1565284,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/485/GCA_035181485.1_ASM3518148v1,
HPGP_GLOBAL,HpGP-IRN-003,SAMN19960104,GCA_035181465.1,GCA_035181465.1,,,Complete Genome,1210,1621731,1621731,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/465/GCA_035181465.1_ASM3518146v1,
HPGP_GLOBAL,HpGP-IRN-009,SAMN19960105,GCA_035181345.1,GCA_035181345.1,,,Complete Genome,1025,1609279,1609279,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/181/345/GCA_035181345.1_ASM3518134v1,
HPGP_GLOBAL,HpGP-ISL-001,SAMN19960106,GCA_035179925.1,GCA_035179925.1,,,Complete Genome,2702,1644915,1644915,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/179/925/GCA_035179925.1_ASM3517992v1,
HPGP_GLOBAL,HpGP-ISL-002,SAMN19960107,GCA_035177945.1,GCA_035177945.1,,,Complete Genome,2318,1603320,1603320,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/177/945/GCA_035177945.1_ASM3517794v1,
HPGP_GLOBAL,HpGP-ISL-003,SAMN19960108,GCA_035176205.1,GCA_035176205.1,,,Complete Genome,2181,1610420,1610420,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/176/205/GCA_035176205.1_ASM3517620v1,
HPGP_GLOBAL,HpGP-ISL-004,SAMN19960109,GCA_035174605.1,GCA_035174605.1,,,Complete Genome,3382,1589350,1589350,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/174/605/GCA_035174605.1_ASM3517460v1,
HPGP_GLOBAL,HpGP-ISL-005,SAMN19960110,GCA_035172865.1,GCA_035172865.1,,,Complete Genome,2270,1622439,1622439,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/172/865/GCA_035172865.1_ASM3517286v1,
HPGP_GLOBAL,HpGP-ISL-006,SAMN19960111,GCA_035171045.1,GCA_035171045.1,,,Complete Genome,963,1676412,1676412,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/171/045/GCA_035171045.1_ASM3517104v1,
HPGP_GLOBAL,HpGP-ISL-007,SAMN19960112,GCA_035169165.1,GCA_035169165.1,,,Complete Genome,2058,1582374,1582374,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/169/165/GCA_035169165.1_ASM3516916v1,
HPGP_GLOBAL,HpGP-ISL-008,SAMN19960113,GCA_035167225.1,GCA_035167225.1,,,Complete Genome,2586,1577658,1577658,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/167/225/GCA_035167225.1_ASM3516722v1,
HPGP_GLOBAL,HpGP-ISL-009,SAMN19960114,GCA_035165265.1,GCA_035165265.1,,,Complete Genome,3530,1568124,1568124,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/165/265/GCA_035165265.1_ASM3516526v1,
HPGP_GLOBAL,HpGP-ISL-010,SAMN19960115,GCA_035163525.1,GCA_035163525.1,,,Complete Genome,1392,1561874,1561874,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/163/525/GCA_035163525.1_ASM3516352v1,
HPGP_GLOBAL,HpGP-ISL-011,SAMN19960116,GCA_035161645.1,GCA_035161645.1,,,Complete Genome,973,1617769,1617769,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/161/645/GCA_035161645.1_ASM3516164v1,
HPGP_GLOBAL,HpGP-ISR-001,SAMN19960117,GCA_035159445.1,GCA_035159445.1,,,Complete Genome,1190,1643060,1643060,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/159/445/GCA_035159445.1_ASM3515944v1,
HPGP_GLOBAL,HpGP-ISR-002,SAMN19960118,GCA_035157605.1,GCA_035157605.1,,,Complete Genome,1501,1639305,1639305,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/157/605/GCA_035157605.1_ASM3515760v1,
HPGP_GLOBAL,HpGP-JAP-103,SAMN19960129,GCA_035155365.1,GCA_035155365.1,,,Complete Genome,386,1543209,1543209,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/155/365/GCA_035155365.1_ASM3515536v1,
HPGP_GLOBAL,HpGP-KOR-044,SAMN11309842,GCA_035154245.1,GCA_035154245.1,,,Complete Genome,402,1608074,1608074,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/154/245/GCA_035154245.1_ASM3515424v1,
HPGP_GLOBAL,HpGP-KOR-045,SAMN11309783,GCA_035153145.1,GCA_035153145.1,,,Complete Genome,443,1609731,1609731,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/153/145/GCA_035153145.1_ASM3515314v1,
